"ITTER107","Territorio","TIPO_DATO4","Tipologia aggregato","BRANCA_ATTIVITAREV2","Ateco 2007","INQUINANTI","Elementi inquinanti/temi ambientali","FREQUENCY","Periodicità","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","SOX","ossidi di zolfo","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","CO","monossido di carbonio","A","annuale","2022M1","Gen-2022","2019","2019",72484.3,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","CO","monossido di carbonio","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","CU","rame (Cu)","A","annuale","2022M1","Gen-2022","2019","2019",7356.6,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","CU","rame (Cu)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","PB","piombo (Pb)","A","annuale","2022M1","Gen-2022","2019","2019",567.3,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","PB","piombo (Pb)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","POT","ozono troposferico (ton di potenziale di ozono troposferico POT)","A","annuale","2022M1","Gen-2022","2019","2019",61093.3,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","POT","ozono troposferico (ton di potenziale di ozono troposferico POT)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","NF3","trifloruro di azoto","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","NF3","trifloruro di azoto","A","annuale","2022M1","Gen-2022","2020","2020",0,"p","dato provvisorio"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","G45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","SOX","ossidi di zolfo","A","annuale","2022M1","Gen-2022","2019","2019",3.9,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","G45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","CO","monossido di carbonio","A","annuale","2022M1","Gen-2022","2019","2019",1007,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","G45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","CO2_BM","anidride carbonica da biomassa utilizzata come combustibile","A","annuale","2022M1","Gen-2022","2019","2019",25820.4,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","G45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","SF6","esafluoruri","A","annuale","2022M1","Gen-2022","2019","2019",499.7,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","G46","commercio all'ingrosso, escluso quello di autoveicoli e di motocicli","CO2","anidride carbonica (escluso combustione da biomassa)","A","annuale","2022M1","Gen-2022","2019","2019",4124036.1,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","E","fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","CD","cadmio (Cd)","A","annuale","2022M1","Gen-2022","2019","2019",99.2,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","E","fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","CD","cadmio (Cd)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","E","fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","HG","mercurio (Hg)","A","annuale","2022M1","Gen-2022","2019","2019",195.6,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","E","fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","HG","mercurio (Hg)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","E","fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","SE","selenio (Se)","A","annuale","2022M1","Gen-2022","2019","2019",76.2,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","E","fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","SE","selenio (Se)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","E","fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","GRHO","effetto serra (ton di CO2 equivalenti)","A","annuale","2022M1","Gen-2022","2019","2019",24530124.6,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","E","fornitura di acqua, reti fognarie, attività di trattamento dei rifiuti e risanamento","GRHO","effetto serra (ton di CO2 equivalenti)","A","annuale","2022M1","Gen-2022","2020","2020",22485165.1,"p","dato provvisorio"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","E36","raccolta, trattamento e fornitura di acqua","CO","monossido di carbonio","A","annuale","2022M1","Gen-2022","2019","2019",1531.8,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","E36","raccolta, trattamento e fornitura di acqua","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2019","2019",3.6,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","E36","raccolta, trattamento e fornitura di acqua","NI","nichel (Ni)","A","annuale","2022M1","Gen-2022","2019","2019",2,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","E36","raccolta, trattamento e fornitura di acqua","CO2_BM","anidride carbonica da biomassa utilizzata come combustibile","A","annuale","2022M1","Gen-2022","2019","2019",239490.8,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","E36","raccolta, trattamento e fornitura di acqua","SF6","esafluoruri","A","annuale","2022M1","Gen-2022","2019","2019",0,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","E36","raccolta, trattamento e fornitura di acqua","PAE","acidificazione (ton di potenziale acido equivalente PAE)","A","annuale","2022M1","Gen-2022","2019","2019",107.3,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","E37T39","gestione delle reti fognarie, attività di raccolta, trattamento e smaltimento dei rifiuti, recupero dei materiali, attività di risanamento e altri servizi di gestione dei rifiuti","CH4","metano","A","annuale","2022M1","Gen-2022","2019","2019",593770.5,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","E37T39","gestione delle reti fognarie, attività di raccolta, trattamento e smaltimento dei rifiuti, recupero dei materiali, attività di risanamento e altri servizi di gestione dei rifiuti","NH3","ammoniaca","A","annuale","2022M1","Gen-2022","2019","2019",8715.1,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","E37T39","gestione delle reti fognarie, attività di raccolta, trattamento e smaltimento dei rifiuti, recupero dei materiali, attività di risanamento e altri servizi di gestione dei rifiuti","PM10","particolato","A","annuale","2022M1","Gen-2022","2019","2019",373.2,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","E37T39","gestione delle reti fognarie, attività di raccolta, trattamento e smaltimento dei rifiuti, recupero dei materiali, attività di risanamento e altri servizi di gestione dei rifiuti","AS","arsenico (As)","A","annuale","2022M1","Gen-2022","2019","2019",104.7,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","E37T39","gestione delle reti fognarie, attività di raccolta, trattamento e smaltimento dei rifiuti, recupero dei materiali, attività di risanamento e altri servizi di gestione dei rifiuti","HFC","idrofluorocarburi","A","annuale","2022M1","Gen-2022","2019","2019",13638.2,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","F","costruzioni","CO2","anidride carbonica (escluso combustione da biomassa)","A","annuale","2022M1","Gen-2022","2019","2019",5387880.6,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","F","costruzioni","CO2","anidride carbonica (escluso combustione da biomassa)","A","annuale","2022M1","Gen-2022","2020","2020",5004330.2,"p","dato provvisorio"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","F","costruzioni","NOX","ossidi di azoto","A","annuale","2022M1","Gen-2022","2019","2019",15024,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","F","costruzioni","NOX","ossidi di azoto","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","F","costruzioni","COVNM","composti organici volatili non metanici","A","annuale","2022M1","Gen-2022","2019","2019",66152.6,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","F","costruzioni","COVNM","composti organici volatili non metanici","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","GTU","servizi","N2O","protossido di azoto","A","annuale","2022M1","Gen-2022","2019","2019",3462,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","GTU","servizi","N2O","protossido di azoto","A","annuale","2022M1","Gen-2022","2020","2020",3262.3,"p","dato provvisorio"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","CO2","anidride carbonica (escluso combustione da biomassa)","A","annuale","2022M1","Gen-2022","2019","2019",54988792.9,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","CO2","anidride carbonica (escluso combustione da biomassa)","A","annuale","2022M1","Gen-2022","2020","2020",44463543.1,"p","dato provvisorio"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","NOX","ossidi di azoto","A","annuale","2022M1","Gen-2022","2019","2019",454057.1,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","GTI","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli, trasporto e magazzinaggio, servizi di alloggio e di ristorazione","NOX","ossidi di azoto","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","SE","selenio (Se)","A","annuale","2022M1","Gen-2022","2019","2019",22.1,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","G","commercio all'ingrosso e al dettaglio, riparazione di autoveicoli e motocicli","SE","selenio (Se)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","G45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","CR","cromo (Cr)","A","annuale","2022M1","Gen-2022","2019","2019",28.1,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","G45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","NI","nichel (Ni)","A","annuale","2022M1","Gen-2022","2019","2019",14.9,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","G45","commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli","PAE","acidificazione (ton di potenziale acido equivalente PAE)","A","annuale","2022M1","Gen-2022","2019","2019",39.1,,
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","G46","commercio all'ingrosso, escluso quello di autoveicoli e di motocicli","PM10","particolato","A","annuale","2022M1","Gen-2022","2019","2019",695.4,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","G46","commercio all'ingrosso, escluso quello di autoveicoli e di motocicli","AS","arsenico (As)","A","annuale","2022M1","Gen-2022","2019","2019",4,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","G46","commercio all'ingrosso, escluso quello di autoveicoli e di motocicli","CU","rame (Cu)","A","annuale","2022M1","Gen-2022","2019","2019",4355.7,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","G46","commercio all'ingrosso, escluso quello di autoveicoli e di motocicli","PB","piombo (Pb)","A","annuale","2022M1","Gen-2022","2019","2019",330.1,,
"IT","Italia","AE_T_CO2EQ","emissioni atmosferiche -tonnellate CO2 equivalenti-","G46","commercio all'ingrosso, escluso quello di autoveicoli e di motocicli","HFC","idrofluorocarburi","A","annuale","2022M1","Gen-2022","2019","2019",7102046.8,,
"IT","Italia","AEEIS_T","emissioni atmosferiche - temi ambientali","G46","commercio all'ingrosso, escluso quello di autoveicoli e di motocicli","POT","ozono troposferico (ton di potenziale di ozono troposferico POT)","A","annuale","2022M1","Gen-2022","2019","2019",26705.9,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","C21","fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","HG","mercurio (Hg)","A","annuale","2022M1","Gen-2022","2019","2019",3.8,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","C21","fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","HG","mercurio (Hg)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","C21","fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","SE","selenio (Se)","A","annuale","2022M1","Gen-2022","2019","2019",9.2,,
"IT","Italia","AEHM_K","emissioni atmosferiche - metalli pesanti (chilogrammi)","C21","fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici","SE","selenio (Se)","A","annuale","2022M1","Gen-2022","2020","2020",,"g","il fenomeno esiste, ma i dati non si conoscono per qualsiasi ragione"
"IT","Italia","AE_T","emissioni atmosferiche - (tonnellate)","C22_23","fabbricazione di articoli in gomma e materie plastiche e altri prodotti della lavorazione di minerali non metalliferi","NH3","ammoniaca","A","annuale","2022M1","Gen-2022","2019","2019",733.4,,
